#t,vx1,vy1,vx2,vy3,vx3,vy3,x1,y1,x2,y2,x3,y3
1.01818722079516,0.935609359463812,-0.86021826750587,-0.512303231867725,0.418049593170768,-0.423306127596087,0.442168674335103,-0.0335751767999009,0.0321541415983408,-0.952563924096205,-0.259442188249116,0.986139100896106,0.227288046650775
1.04584357030796,0.933688816699062,-0.862812899296248,-0.47784895782162,0.427827815747539,-0.455839858877442,0.434985083548709,-0.00774330642268075,0.00830590112958789,-0.966247379072198,-0.24773272671186,0.973990685494879,0.239426825582272
1.07417474750554,0.934301250596751,-0.862209699013394,-0.44383448018126,0.436148355731831,-0.490466770415491,0.426061343281563,0.0186993096581457,-0.0161534198282146,-0.979294213041475,-0.235482213191233,0.960594903383329,0.251635633019447
1.10297784071122,0.937590383909617,-0.858203055801966,-0.410589379833091,0.443078801446841,-0.527001004076526,0.415124254355125,0.0456381534849626,-0.040954700366801,-0.991589420669153,-0.222809260889342,0.945951267184191,0.263763961256143
1.1320262111653,0.943563063735424,-0.850646478058968,-0.378408953649857,0.448726435226419,-0.565154110085566,0.401920042832549,0.072941234808553,-0.0658000845969908,-1.00303908797411,-0.209847090177646,0.930097853165554,0.275647174774636
1.16107795476937,0.952074982051003,-0.83946808068951,-0.347542063517987,0.453227671576762,-0.604532918533016,0.386240409112748,0.100458983689813,-0.090376916010918,-1.01357457981309,-0.196737415375975,0.913115596123282,0.287114331386893
1.18989448844642,0.962835465569198,-0.824681555018659,-0.318175120360871,0.456736893452625,-0.644660345208327,0.367944661566034,0.128033446281232,-0.114381133655248,-1.02315746882355,-0.1836198298994,0.895124022542321,0.298000963554648
1.21822400748794,0.975415825951381,-0.806413629848059,-0.290457319252423,0.459411275908217,-0.684958506698958,0.347002353939842,0.155474935112428,-0.137511568430553,-1.03177055893181,-0.170637599713535,0.876295623819386,0.308149168144088
1.24545237452267,0.9890885360482,-0.785228302923841,-0.264830686733792,0.461380392786773,-0.724257849314408,0.323847910137068,0.182210247943522,-0.159204796827583,-1.03932365161392,-0.158097938791675,0.857113403670393,0.317302735619258
1.27132994053653,1.00321015560861,-0.761675402962488,-0.241336003560182,0.462800918174494,-0.761874152048428,0.298874484787994,0.207981792039019,-0.179241459190521,-1.04586746976297,-0.146137441558971,0.837885677723951,0.325378900749491
1.29583537416861,1.01728344390903,-0.736204797734131,-0.219805696441467,0.463812976669854,-0.797477747467563,0.272391821064278,0.232734834447473,-0.19761342576319,-1.05151348253415,-0.134782007072351,0.818778648086674,0.332395432835542
1.3190720087077,1.03095296187643,-0.709143936365314,-0.199987553562111,0.464527394473419,-0.830965408314315,0.244616541891895,0.256530674211911,-0.214422332871746,-1.05638744402613,-0.123994928963921,0.799856769814221,0.338417261835667
1.34120124854529,1.0439736609228,-0.680707435773141,-0.181612033066224,0.465026867934214,-0.862361627856575,0.215680567838928,0.279489486573148,-0.229814785504824,-1.06060705088344,-0.113708831490781,0.781117564310291,0.343523616995605
1.36240498760769,1.05617575523766,-0.651017072957892,-0.164423304713186,0.465371505270995,-0.89175245052447,0.185645567686898,0.301756912728968,-0.243946080526309,-1.06427353742273,-0.103844205793646,0.762516624693761,0.347790286319955
1.38286731794819,1.0674351846896,-0.620120927500538,-0.148189898361088,0.465604638381755,-0.919245286328516,0.154516289118783,0.32348696520363,-0.256962395217043,-1.0674701847512,-0.0943187585692678,0.743983219547569,0.351281153786311
1.40276803112183,1.07765128916853,-0.588007062934857,-0.132704877698075,0.465757588362015,-0.94494641147045,0.122249474572843,0.344835348414924,-0.268993618732781,-1.070263728952,-0.0850510279332096,0.725428380537073,0.35404464666599
1.42228321048214,1.08673016768096,-0.554610250720051,-0.117780889659198,0.465853215965174,-0.968949278021758,0.0887570347548771,0.365959405971393,-0.280151765017279,-1.07270662944575,-0.0759605031056673,0.706747223474356,0.356112268122946
1.44159055522475,1.09457124549943,-0.519811002655031,-0.103242477417464,0.4659084591905,-0.991328768081971,0.0539025434645309,0.387022802196043,-0.290532030764762,-1.07483925128911,-0.0669654032076244,0.687816449093064,0.357497433972386
1.4608789966306,1.10105425237266,-0.48342533174142,-0.0889161015044726,0.465936123817098,-1.01213815086819,0.0174892079243228,0.408204737356074,-0.300214942239786,-1.07669153978283,-0.05797836482086,0.668486802426757,0.358193307060646
1.48036419739691,1.10602312041982,-0.445181060576822,-0.0746166399302117,0.465946159343991,-1.03140648048961,-0.0207650987671691,0.429715463465112,-0.309268873910843,-1.0782839490397,-0.0488993281252412,0.648568485574584,0.358168202036084
1.50052310024872,1.10928439795765,-0.404241359648383,-0.0599761912411306,0.465946572688142,-1.04930820671652,-0.0617052130397583,0.452054497584622,-0.317837131353618,-1.079639809252,-0.0395063163728485,0.627585311667382,0.357343447726467
1.52210468862312,1.11044262542416,-0.359134539443595,-0.0444408288773601,0.465944260211075,-1.0660017965468,-0.106809720767479,0.476020473446978,-0.326081004154244,-1.08076581087888,-0.0294504654593457,0.604745337431901,0.355531469613589
1.54517408820982,1.10879786429868,-0.309820809129838,-0.0279505174335864,0.465946501396714,-1.0808473468651,-0.156125692266875,0.501636268903094,-0.333802768361495,-1.08160017137702,-0.0187014193644683,0.579963902473922,0.352504187725963
1.56894563886165,1.10380554940497,-0.258269424370712,-0.0110353704650862,0.465960029811341,-1.09277017893988,-0.207690605440629,0.527954920817072,-0.340558200180972,-1.08206312971045,-0.00762505925672657,0.554108208893378,0.348183259437699
1.59299874297504,1.09523400146334,-0.205853193824053,0.00605211146211727,0.465988659861975,-1.10128611292546,-0.260135466037921,0.554423174057936,-0.346140208688003,-1.08212294004585,0.00358297890470158,0.527699765987918,0.342557229783302
1.61719547315187,1.08301187527842,-0.153397166535297,0.0232662874631994,0.466032760312863,-1.10627816274162,-0.312635593777566,0.580798140159217,-0.350483529392987,-1.08176843453566,0.0148588238345381,0.500970294376439,0.335624705558448
1.64147001885858,1.06718829020965,-0.101575202616509,0.0406145215525343,0.466089167841961,-1.10780281176218,-0.364513965225452,0.606917085753335,-0.353571975887646,-1.08099362448105,0.0261721737777746,0.47407653872771,0.327399802109871
1.66591091435319,1.04780748153378,-0.0507151298397126,0.0582159954162972,0.466151456341319,-1.10602347695008,-0.415436326501606,0.632783972125314,-0.35542366483341,-1.07978674702853,0.0375645473221169,0.447002774903221,0.317859117511293
1.69072660320646,1.02483240110174,-0.00089792435610693,0.0762819254307775,0.466209542636224,-1.10111432653252,-0.465311618280116,0.65852093846766,-0.356051439409432,-1.07811918932953,0.0491331837119746,0.41959825086187,0.306918255697458
1.71469645534771,0.999781418417212,0.045095022371569,0.0939726843842802,0.466246565853726,-1.09375410280149,-0.511341588225295,0.682801922140757,-0.355508225864393,-1.07608016879574,0.0603087304500078,0.393278246654985,0.295199495414385
1.73741166562549,0.973752033387013,0.0864751413042159,0.111003590928842,0.466248439516277,-1.08475562431586,-0.552723580820492,0.705228549297033,-0.354001022256728,-1.07375364308507,0.0708998414941882,0.368525093788034,0.28310118076254
1.75897105200089,0.947268905875545,0.123581031397344,0.127448438152039,0.466203713199779,-1.07471734402758,-0.589784744597122,0.725945351621329,-0.351724834213987,-1.07118471162335,0.0809516509665249,0.345239360002019,0.270773183247462
1.77963380623598,0.920516743538371,0.15704788621533,0.14350129719285,0.466101286743174,-1.06401804073122,-0.623149172958503,0.745248611136399,-0.348814645436177,-1.06838693412813,0.0905839638300866,0.323138322991733,0.258230681606091
1.79967843083601,0.893512107022845,0.187489295379789,0.159378747467604,0.465928528072186,-1.05289085449045,-0.653417823451975,0.763434163740151,-0.345351388522467,-1.06535290697086,0.0999254375618841,0.301918743230714,0.245425950960583
1.81935584001979,0.866201527901839,0.215405926906359,0.175286702430805,0.465669896743999,-1.04148823033264,-0.681075823650357,0.780751005196807,-0.341377695335525,-1.06206182380415,0.109091611981598,0.28131081860734,0.232286083353927
1.838880796988,0.838509555711108,0.241179651577979,0.191414186662638,0.465305780897942,-1.02992374237374,-0.706485432475921,0.797395759752321,-0.336910832023558,-1.05848360497544,0.118180785303129,0.261087845223117,0.218730046720429
1.85843665918155,0.810359553331481,0.265092933040327,0.207936989845007,0.464811265930932,-1.01829654317649,-0.729904198971259,0.813520000686542,-0.331951181635798,-1.0545806098925,0.127276064395133,0.241060609205959,0.204675117240666
1.87818359500951,0.781681101248462,0.28735157243323,0.225024397995996,0.464154613949878,-1.00670549924446,-0.751506186383107,0.829239918603795,-0.326487255068421,-1.0503078038246,0.13644898703899,0.221067885220808,0.190038268029431
1.89826685665372,0.752411260394088,0.308104145435777,0.242846627533506,0.463295249861994,-0.995257887927594,-0.77139939529777,0.844644935117788,-0.320498378050551,-1.04561188789544,0.145763098909948,0.200966952777656,0.174735279140603
1.9188242062679,0.722493216191585,0.32745693847298,0.261582378211363,0.462181015471079,-0.984075594402948,-0.789637953944058,0.859804486446774,-0.313955872112975,-1.04042961475618,0.155277028667599,0.180625128309405,0.158678843445376
1.93999252000312,0.691873910674602,0.345484901748504,0.281426633896875,0.4607443665549,-0.973300544571477,-0.806229268303403,0.874773072395094,-0.306823224180277,-1.03468531202936,0.165047019951095,0.159912239634271,0.141776204229183
1.96191391822948,0.660501316856647,0.362239504662152,0.302599145774525,0.458897036913086,-0.963100462631172,-0.821136541575237,0.88959388749194,-0.299055503816548,-1.02828747959134,0.175129002834057,0.138693592099402,0.123926500982491
1.98474189025089,0.6283215336025,0.377754315410899,0.32535421063273,0.456522446532713,-0.953675744235229,-0.834276761943611,0.904301348361313,-0.290598121103334,-1.02112417356679,0.185580298406742,0.116822825205476,0.105017822696592
2.00864796318489,0.595275624095676,0.392048958887568,0.349992528194007,0.453464728616079,-0.945268152289683,-0.845513687503646,0.918922761118842,-0.281384889044327,-1.01305669969638,0.196461013177442,0.09413393857754,0.0849238758668857
2.03382958789669,0.56129594973974,0.40513194487637,0.376876144623037,0.449512583435327,-0.938172094362776,-0.854644528311696,0.933479286890408,-0.271335231218445,-1.00391086315498,0.207835109217402,0.0704315762645675,0.0635001220010439
2.06017631100718,0.526745175340697,0.416862249079239,0.406059814477594,0.444447852162323,-0.93280498981829,-0.861310101241562,0.947805424294782,-0.260493920602989,-0.993604081580542,0.219618042667902,0.0457986572857605,0.0408758779350879
2.08749460675222,0.49206990918507,0.427138892562037,0.437487532265705,0.438035057536943,-0.929557441450774,-0.865173950098979,0.961713330343498,-0.248952817304686,-0.982090035610256,0.231680348269766,0.0203767052667586,0.0172724690349203
2.1,0.476596327695788,0.431268665255139,0.452277519993875,0.434652672716503,-0.928873847689663,-0.865921337971641,0.967769303112085,-0.243584360433992,-0.976527390857174,0.237137905963998,0.00875808774508919,0.00644645446999537
